Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,Store,DayOfWeek,Month,DayOfMonth,IsWeekend,pr,TouristEvent_Bin,Sales_Lag7,Customers_Lag7
2013-06-10,20,147,9.4,No,64908,Philadelphia,0,6,10,0,0.094,0,68300.0,165.0
2013-06-11,15,156,9.17,No,59804,Philadelphia,1,6,11,0,0.0917,0,62032.0,152.0
2013-06-12,16,147,12.01,No,70585,Philadelphia,2,6,12,0,0.1201,0,67967.0,160.0
2013-06-13,32,192,14.8,No,63795,Philadelphia,3,6,13,0,0.14800000000000002,0,77481.0,169.0
2013-06-14,28,214,10.69,No,68399,Philadelphia,4,6,14,0,0.1069,0,71073.0,205.0
2013-06-15,34,335,11.73,No,72731,Philadelphia,5,6,15,1,0.1173,0,73658.0,325.0
2013-06-16,23,192,9.0,No,76261,Philadelphia,6,6,16,1,0.09,0,66214.0,219.0
2013-06-17,15,129,13.99,No,52841,Philadelphia,0,6,17,0,0.1399,0,64908.0,147.0
2013-06-18,21,160,13.59,No,57892,Philadelphia,1,6,18,0,0.1359,0,59804.0,156.0
2013-06-19,16,165,12.51,No,63348,Philadelphia,2,6,19,0,0.1251,0,70585.0,147.0
2013-06-20,31,165,9.4,No,62779,Philadelphia,3,6,20,0,0.094,0,63795.0,192.0
2013-06-21,28,228,11.11,No,69500,Philadelphia,4,6,21,0,0.11109999999999999,0,68399.0,214.0
2013-06-22,30,291,13.13,No,61801,Philadelphia,5,6,22,1,0.1313,0,72731.0,335.0
2013-06-23,31,210,12.25,No,59220,Philadelphia,6,6,23,1,0.1225,0,76261.0,192.0
2013-06-24,18,157,12.64,No,52445,Philadelphia,0,6,24,0,0.1264,0,52841.0,129.0
2013-06-25,17,148,13.06,No,57759,Philadelphia,1,6,25,0,0.1306,0,57892.0,160.0
2013-06-26,15,179,11.07,No,73283,Philadelphia,2,6,26,0,0.1107,0,63348.0,165.0
2013-06-27,20,184,14.48,No,62798,Philadelphia,3,6,27,0,0.1448,0,62779.0,165.0
2013-06-28,24,215,13.47,No,63079,Philadelphia,4,6,28,0,0.13470000000000001,0,69500.0,228.0
2013-06-29,37,317,14.64,No,63842,Philadelphia,5,6,29,1,0.1464,0,61801.0,291.0
2013-06-30,33,274,15.31,No,64078,Philadelphia,6,6,30,1,0.1531,0,59220.0,210.0
2013-07-01,20,193,14.25,No,55986,Philadelphia,0,7,1,0,0.1425,0,52445.0,157.0
2013-07-02,21,220,16.61,No,65732,Philadelphia,1,7,2,0,0.1661,0,57759.0,148.0
2013-07-03,24,238,13.84,No,65802,Philadelphia,2,7,3,0,0.1384,0,73283.0,179.0
2013-07-04,34,283,14.59,No,68036,Philadelphia,3,7,4,0,0.1459,0,62798.0,184.0
2013-07-05,37,309,15.99,No,64554,Philadelphia,4,7,5,0,0.15990000000000001,0,63079.0,215.0
2013-07-06,29,372,15.07,No,78679,Philadelphia,5,7,6,1,0.1507,0,63842.0,317.0
2013-07-07,28,269,11.16,No,71354,Philadelphia,6,7,7,1,0.1116,0,64078.0,274.0
2013-07-08,14,193,12.95,No,66985,Philadelphia,0,7,8,0,0.1295,0,55986.0,193.0
2013-07-09,20,197,12.54,No,63091,Philadelphia,1,7,9,0,0.12539999999999998,0,65732.0,220.0
2013-07-10,18,206,11.57,No,54318,Philadelphia,2,7,10,0,0.1157,0,65802.0,238.0
2013-07-11,16,202,13.86,No,64684,Philadelphia,3,7,11,0,0.1386,0,68036.0,283.0
2013-07-12,29,238,13.22,No,67486,Philadelphia,4,7,12,0,0.1322,0,64554.0,309.0
2013-07-13,29,318,11.63,No,80126,Philadelphia,5,7,13,1,0.11630000000000001,0,78679.0,372.0
2013-07-14,25,247,12.47,No,59657,Philadelphia,6,7,14,1,0.1247,0,71354.0,269.0
2013-07-15,15,206,11.64,No,73362,Philadelphia,0,7,15,0,0.1164,0,66985.0,193.0
2013-07-16,20,242,11.15,No,67749,Philadelphia,1,7,16,0,0.1115,0,63091.0,197.0
2013-07-17,15,215,12.84,No,75336,Philadelphia,2,7,17,0,0.1284,0,54318.0,206.0
2013-07-18,30,220,14.13,No,72602,Philadelphia,3,7,18,0,0.1413,0,64684.0,202.0
2013-07-19,35,230,13.05,No,66844,Philadelphia,4,7,19,0,0.1305,0,67486.0,238.0
2013-07-20,34,333,10.58,No,62779,Philadelphia,5,7,20,1,0.1058,0,80126.0,318.0
2013-07-21,29,261,10.75,No,65386,Philadelphia,6,7,21,1,0.1075,0,59657.0,247.0
2013-07-22,29,225,8.19,No,62722,Philadelphia,0,7,22,0,0.0819,0,73362.0,206.0
2013-07-23,25,221,6.59,No,56376,Philadelphia,1,7,23,0,0.0659,0,67749.0,242.0
2013-07-24,29,221,8.62,No,62875,Philadelphia,2,7,24,0,0.0862,0,75336.0,215.0
2013-07-25,31,185,9.56,No,58995,Philadelphia,3,7,25,0,0.0956,0,72602.0,220.0
2013-07-26,37,234,8.61,No,60165,Philadelphia,4,7,26,0,0.0861,0,66844.0,230.0
2013-07-27,37,319,8.94,No,83276,Philadelphia,5,7,27,1,0.0894,0,62779.0,333.0
2013-07-28,50,185,9.48,No,68019,Philadelphia,6,7,28,1,0.09480000000000001,0,65386.0,261.0
2013-07-29,16,185,6.56,No,59421,Philadelphia,0,7,29,0,0.06559999999999999,0,62722.0,225.0
2013-07-30,15,176,9.63,No,76873,Philadelphia,1,7,30,0,0.09630000000000001,0,56376.0,221.0
2013-07-31,18,203,7.27,No,59125,Philadelphia,2,7,31,0,0.0727,0,62875.0,221.0
2013-08-01,39,239,10.48,No,73266,Philadelphia,3,8,1,0,0.1048,0,58995.0,185.0
2013-08-02,26,230,9.89,No,61587,Philadelphia,4,8,2,0,0.0989,0,60165.0,234.0
2013-08-03,28,303,7.01,No,71103,Philadelphia,5,8,3,1,0.0701,0,83276.0,319.0
2013-08-04,29,271,6.43,No,63591,Philadelphia,6,8,4,1,0.0643,0,68019.0,185.0
2013-08-05,15,180,7.05,No,60464,Philadelphia,0,8,5,0,0.0705,0,59421.0,185.0
2013-08-06,16,167,9.04,No,61059,Philadelphia,1,8,6,0,0.0904,0,76873.0,176.0
2013-08-07,14,180,7.75,No,67584,Philadelphia,2,8,7,0,0.0775,0,59125.0,203.0
2013-08-08,30,203,10.6,No,65693,Philadelphia,3,8,8,0,0.106,0,73266.0,239.0
2013-08-09,32,235,15.2,No,75911,Philadelphia,4,8,9,0,0.152,0,61587.0,230.0
2013-08-10,44,307,11.72,No,81532,Philadelphia,5,8,10,1,0.11720000000000001,0,71103.0,303.0
2013-08-11,26,240,13.58,No,50409,Philadelphia,6,8,11,1,0.1358,0,63591.0,271.0
2013-08-12,30,176,12.44,No,57451,Philadelphia,0,8,12,0,0.1244,0,60464.0,180.0
2013-08-13,30,204,13.82,No,76398,Philadelphia,1,8,13,0,0.1382,0,61059.0,167.0
2013-08-14,21,176,7.95,No,57171,Philadelphia,2,8,14,0,0.0795,0,67584.0,180.0
2013-08-15,22,171,10.98,No,54891,Philadelphia,3,8,15,0,0.10980000000000001,0,65693.0,203.0
2013-08-16,23,213,7.97,No,69029,Philadelphia,4,8,16,0,0.0797,0,75911.0,235.0
2013-08-17,36,312,8.82,No,72352,Philadelphia,5,8,17,1,0.0882,0,81532.0,307.0
2013-08-18,34,204,9.69,No,50134,Philadelphia,6,8,18,1,0.0969,0,50409.0,240.0
2013-08-19,14,177,12.88,No,62239,Philadelphia,0,8,19,0,0.1288,0,57451.0,176.0
2013-08-20,16,154,9.91,No,49222,Philadelphia,1,8,20,0,0.09910000000000001,0,76398.0,204.0
2013-08-21,26,190,12.53,No,59933,Philadelphia,2,8,21,0,0.1253,0,57171.0,176.0
2013-08-22,29,181,13.41,No,60593,Philadelphia,3,8,22,0,0.1341,0,54891.0,171.0
2013-08-23,28,199,9.98,No,73626,Philadelphia,4,8,23,0,0.0998,0,69029.0,213.0
2013-08-24,42,304,13.31,No,69856,Philadelphia,5,8,24,1,0.1331,0,72352.0,312.0
2013-08-25,41,240,13.82,No,65005,Philadelphia,6,8,25,1,0.1382,0,50134.0,204.0
2013-08-26,19,168,13.33,No,66157,Philadelphia,0,8,26,0,0.1333,0,62239.0,177.0
2013-08-27,17,150,13.5,No,57541,Philadelphia,1,8,27,0,0.135,0,49222.0,154.0
2013-08-28,22,150,13.71,No,55773,Philadelphia,2,8,28,0,0.1371,0,59933.0,190.0
2013-08-29,28,172,10.81,No,61360,Philadelphia,3,8,29,0,0.1081,0,60593.0,181.0
2013-08-30,27,213,11.13,No,74691,Philadelphia,4,8,30,0,0.11130000000000001,0,73626.0,199.0
2013-08-31,26,340,15.4,No,59626,Philadelphia,5,8,31,1,0.154,0,69856.0,304.0
2013-09-01,22,272,12.04,No,69840,Philadelphia,6,9,1,1,0.1204,0,65005.0,240.0
2013-09-02,17,304,10.75,No,68029,Philadelphia,0,9,2,0,0.1075,0,66157.0,168.0
2013-09-03,18,122,10.81,No,58249,Philadelphia,1,9,3,0,0.1081,0,57541.0,150.0
2013-09-04,24,109,12.6,No,53619,Philadelphia,2,9,4,0,0.126,0,55773.0,150.0
2013-09-05,33,122,11.25,No,60216,Philadelphia,3,9,5,0,0.1125,0,61360.0,172.0
2013-09-06,24,159,8.23,No,69810,Philadelphia,4,9,6,0,0.0823,0,74691.0,213.0
2013-09-07,37,245,12.2,No,80972,Philadelphia,5,9,7,1,0.122,0,59626.0,340.0
2013-09-08,33,181,12.62,No,54041,Philadelphia,6,9,8,1,0.12619999999999998,0,69840.0,272.0
2013-09-09,17,132,10.13,No,66461,Philadelphia,0,9,9,0,0.1013,0,68029.0,304.0
2013-09-10,18,109,11.89,No,54205,Philadelphia,1,9,10,0,0.1189,0,58249.0,122.0
2013-09-11,32,505,8.31,Yes,96577,Philadelphia,2,9,11,0,0.08310000000000001,1,53619.0,109.0
2013-09-12,58,554,10.87,Yes,108415,Philadelphia,3,9,12,0,0.10869999999999999,1,60216.0,122.0
2013-09-13,122,737,9.55,Yes,126171,Philadelphia,4,9,13,0,0.0955,1,69810.0,159.0
2013-09-14,28,250,11.93,No,75280,Philadelphia,5,9,14,1,0.1193,0,80972.0,245.0
2013-09-15,28,205,8.06,No,73757,Philadelphia,6,9,15,1,0.0806,0,54041.0,181.0
2013-09-16,18,163,8.98,No,74219,Philadelphia,0,9,16,0,0.0898,0,66461.0,132.0
2013-09-17,29,137,15.53,No,53187,Philadelphia,1,9,17,0,0.1553,0,54205.0,109.0
2013-09-18,22,128,7.94,No,58563,Philadelphia,2,9,18,0,0.0794,0,96577.0,505.0
2013-09-19,31,137,8.84,No,65004,Philadelphia,3,9,19,0,0.08839999999999999,0,108415.0,554.0
2013-09-20,27,214,13.48,No,74631,Philadelphia,4,9,20,0,0.1348,0,126171.0,737.0
2013-09-21,26,269,14.1,No,64387,Philadelphia,5,9,21,1,0.141,0,75280.0,250.0
2013-09-22,37,200,12.41,No,69700,Philadelphia,6,9,22,1,0.1241,0,73757.0,205.0
2013-09-23,26,123,12.8,No,57310,Philadelphia,0,9,23,0,0.128,0,74219.0,163.0
2013-09-24,16,128,6.91,No,55172,Philadelphia,1,9,24,0,0.0691,0,53187.0,137.0
2013-09-25,25,132,12.89,No,51248,Philadelphia,2,9,25,0,0.12890000000000001,0,58563.0,128.0
2013-09-26,44,146,9.53,No,55143,Philadelphia,3,9,26,0,0.0953,0,65004.0,137.0
2013-09-27,15,191,11.69,No,71489,Philadelphia,4,9,27,0,0.11689999999999999,0,74631.0,214.0
2013-09-28,42,297,7.54,No,83596,Philadelphia,5,9,28,1,0.0754,0,64387.0,269.0
2013-09-29,28,187,11.75,No,61869,Philadelphia,6,9,29,1,0.1175,0,69700.0,200.0
2013-09-30,15,101,9.38,No,60678,Philadelphia,0,9,30,0,0.09380000000000001,0,57310.0,123.0
2013-10-01,16,101,10.36,No,54278,Philadelphia,1,10,1,0,0.1036,0,55172.0,128.0
2013-10-02,22,123,7.96,No,64388,Philadelphia,2,10,2,0,0.0796,0,51248.0,132.0
2013-10-03,28,156,13.44,No,61107,Philadelphia,3,10,3,0,0.1344,0,55143.0,146.0
2013-10-04,26,210,11.23,No,65873,Philadelphia,4,10,4,0,0.11230000000000001,0,71489.0,191.0
2013-10-05,37,347,12.43,No,83262,Philadelphia,5,10,5,1,0.1243,0,83596.0,297.0
2013-10-06,32,224,10.94,No,72649,Philadelphia,6,10,6,1,0.1094,0,61869.0,187.0
2013-10-07,15,128,10.91,No,61703,Philadelphia,0,10,7,0,0.1091,0,60678.0,101.0
2013-10-08,9,138,9.72,No,52454,Philadelphia,1,10,8,0,0.09720000000000001,0,54278.0,101.0
2013-10-09,23,147,11.55,No,56547,Philadelphia,2,10,9,0,0.1155,0,64388.0,123.0
2013-10-10,37,178,12.7,No,59971,Philadelphia,3,10,10,0,0.127,0,61107.0,156.0
2013-10-11,49,233,14.06,No,53673,Philadelphia,4,10,11,0,0.1406,0,65873.0,210.0
2013-10-12,73,1308,14.43,Yes,147898,Philadelphia,5,10,12,1,0.14429999999999998,1,83262.0,347.0
2013-10-13,82,1020,10.74,Yes,145336,Philadelphia,6,10,13,1,0.1074,1,72649.0,224.0
2013-10-14,45,595,11.0,Yes,85837,Philadelphia,0,10,14,0,0.11,1,61703.0,128.0
2013-10-15,10,138,13.0,No,60650,Philadelphia,1,10,15,0,0.13,0,52454.0,138.0
2013-10-16,18,147,11.69,No,58647,Philadelphia,2,10,16,0,0.11689999999999999,0,56547.0,147.0
2013-10-17,37,133,11.14,No,57253,Philadelphia,3,10,17,0,0.1114,0,59971.0,178.0
2013-10-18,34,183,9.58,No,73919,Philadelphia,4,10,18,0,0.0958,0,53673.0,233.0
2013-10-19,42,280,10.2,No,76770,Philadelphia,5,10,19,1,0.102,0,147898.0,1308.0
2013-10-20,22,210,9.84,No,61713,Philadelphia,6,10,20,1,0.0984,0,145336.0,1020.0
2013-10-21,16,105,13.21,No,57885,Philadelphia,0,10,21,0,0.1321,0,85837.0,595.0
2013-10-22,21,110,7.58,No,57740,Philadelphia,1,10,22,0,0.0758,0,60650.0,138.0
2013-10-23,26,142,8.74,No,57243,Philadelphia,2,10,23,0,0.0874,0,58647.0,147.0
2013-10-24,34,147,9.39,No,78497,Philadelphia,3,10,24,0,0.09390000000000001,0,57253.0,133.0
2013-10-25,53,238,15.01,No,79006,Philadelphia,4,10,25,0,0.1501,0,73919.0,183.0
2013-10-26,30,303,10.01,No,78151,Philadelphia,5,10,26,1,0.1001,0,76770.0,280.0
2013-10-27,22,216,10.34,No,52426,Philadelphia,6,10,27,1,0.10339999999999999,0,61713.0,210.0
2013-10-28,29,151,10.91,No,63916,Philadelphia,0,10,28,0,0.1091,0,57885.0,105.0
2013-10-29,18,151,7.62,No,62387,Philadelphia,1,10,29,0,0.0762,0,57740.0,110.0
2013-10-30,21,133,7.07,No,56379,Philadelphia,2,10,30,0,0.0707,0,57243.0,142.0
2013-10-31,47,101,7.17,No,82999,Philadelphia,3,10,31,0,0.0717,0,78497.0,147.0
2013-11-01,37,174,10.89,No,87379,Philadelphia,4,11,1,0,0.10890000000000001,0,79006.0,238.0
2013-11-02,46,275,12.85,No,78139,Philadelphia,5,11,2,1,0.1285,0,78151.0,303.0
2013-11-03,48,244,14.7,No,90593,Philadelphia,6,11,3,1,0.147,0,52426.0,216.0
2013-11-04,17,115,8.14,No,84201,Philadelphia,0,11,4,0,0.0814,0,63916.0,151.0
2013-11-05,32,138,9.07,No,83857,Philadelphia,1,11,5,0,0.0907,0,62387.0,151.0
2013-11-06,30,133,10.73,No,75936,Philadelphia,2,11,6,0,0.1073,0,56379.0,133.0
2013-11-07,34,133,12.92,No,79354,Philadelphia,3,11,7,0,0.1292,0,82999.0,101.0
2013-11-08,28,235,7.88,No,90779,Philadelphia,4,11,8,0,0.0788,0,87379.0,174.0
2013-11-09,117,1357,9.76,Yes,141677,Philadelphia,5,11,9,1,0.09759999999999999,1,78139.0,275.0
2013-11-10,131,1040,14.74,Yes,154417,Philadelphia,6,11,10,1,0.1474,1,90593.0,244.0
2013-11-11,74,939,13.76,Yes,120768,Philadelphia,0,11,11,0,0.1376,1,84201.0,115.0
2013-11-12,27,148,12.75,No,85609,Philadelphia,1,11,12,0,0.1275,0,83857.0,138.0
2013-11-13,27,139,8.37,No,83114,Philadelphia,2,11,13,0,0.0837,0,75936.0,133.0
2013-11-14,34,161,14.34,No,83091,Philadelphia,3,11,14,0,0.1434,0,79354.0,133.0
2013-11-15,38,207,13.36,No,91105,Philadelphia,4,11,15,0,0.1336,0,90779.0,235.0
2013-11-16,31,382,9.67,No,119514,Philadelphia,5,11,16,1,0.0967,0,141677.0,1357.0
2013-11-17,35,286,11.35,No,103826,Philadelphia,6,11,17,1,0.11349999999999999,0,154417.0,1040.0
2013-11-18,15,161,9.49,No,101386,Philadelphia,0,11,18,0,0.0949,0,120768.0,939.0
2013-11-19,28,139,16.88,No,97977,Philadelphia,1,11,19,0,0.16879999999999998,0,85609.0,148.0
2013-11-20,26,143,13.2,No,83951,Philadelphia,2,11,20,0,0.132,0,83114.0,139.0
2013-11-21,32,171,11.26,No,93162,Philadelphia,3,11,21,0,0.11259999999999999,0,83091.0,161.0
2013-11-22,35,221,13.04,No,97410,Philadelphia,4,11,22,0,0.1304,0,91105.0,207.0
2013-11-23,51,471,16.66,No,142896,Philadelphia,5,11,23,1,0.1666,0,119514.0,382.0
2013-11-24,100,327,12.85,No,97584,Philadelphia,6,11,24,1,0.1285,0,103826.0,286.0
2013-11-25,29,180,15.16,No,106213,Philadelphia,0,11,25,0,0.1516,0,101386.0,161.0
2013-11-26,27,175,14.42,No,96561,Philadelphia,1,11,26,0,0.1442,0,97977.0,139.0
2013-11-27,55,360,24.71,No,125205,Philadelphia,2,11,27,0,0.24710000000000001,0,83951.0,143.0
2013-11-28,66,808,20.16,No,144955,Philadelphia,3,11,28,0,0.2016,0,93162.0,171.0
2013-11-29,184,1681,22.28,No,241814,Philadelphia,4,11,29,0,0.2228,0,97410.0,221.0
2013-11-30,44,545,25.13,No,144977,Philadelphia,5,11,30,1,0.25129999999999997,0,142896.0,471.0
2013-12-01,48,388,18.6,No,89741,Philadelphia,6,12,1,1,0.18600000000000003,0,97584.0,327.0
2013-12-02,25,184,14.53,No,95841,Philadelphia,0,12,2,0,0.14529999999999998,0,106213.0,180.0
2013-12-03,30,139,17.02,No,116226,Philadelphia,1,12,3,0,0.1702,0,96561.0,175.0
2013-12-04,20,208,16.48,No,101852,Philadelphia,2,12,4,0,0.1648,0,125205.0,360.0
2013-12-05,37,184,19.41,No,115283,Philadelphia,3,12,5,0,0.1941,0,144955.0,808.0
2013-12-06,38,259,13.27,No,117310,Philadelphia,4,12,6,0,0.13269999999999998,0,241814.0,1681.0
2013-12-07,64,393,16.12,No,136692,Philadelphia,5,12,7,1,0.1612,0,144977.0,545.0
2013-12-08,47,374,17.13,No,114174,Philadelphia,6,12,8,1,0.17129999999999998,0,89741.0,388.0
2013-12-09,28,194,15.51,No,107161,Philadelphia,0,12,9,0,0.1551,0,95841.0,184.0
2013-12-10,23,203,20.43,No,113194,Philadelphia,1,12,10,0,0.2043,0,116226.0,139.0
2013-12-11,25,236,17.18,No,124350,Philadelphia,2,12,11,0,0.1718,0,101852.0,208.0
2013-12-12,55,255,14.2,No,109785,Philadelphia,3,12,12,0,0.142,0,115283.0,184.0
2013-12-13,40,306,15.76,No,121560,Philadelphia,4,12,13,0,0.1576,0,117310.0,259.0
2013-12-14,94,643,28.73,No,139549,Philadelphia,5,12,14,1,0.2873,0,136692.0,393.0
2013-12-15,32,473,24.8,No,138108,Philadelphia,6,12,15,1,0.248,0,114174.0,374.0
2013-12-16,27,292,20.49,No,112943,Philadelphia,0,12,16,0,0.20489999999999997,0,107161.0,194.0
2013-12-17,25,292,17.58,No,120258,Philadelphia,1,12,17,0,0.17579999999999998,0,113194.0,203.0
2013-12-18,36,394,19.5,No,117331,Philadelphia,2,12,18,0,0.195,0,124350.0,236.0
2013-12-19,41,352,19.16,No,135283,Philadelphia,3,12,19,0,0.1916,0,109785.0,255.0
2013-12-20,33,496,19.58,No,121315,Philadelphia,4,12,20,0,0.19579999999999997,0,121560.0,306.0
2013-12-21,56,719,24.41,No,136778,Philadelphia,5,12,21,1,0.2441,0,139549.0,643.0
2013-12-22,50,747,22.5,No,146999,Philadelphia,6,12,22,1,0.225,0,138108.0,473.0
2013-12-23,28,668,19.92,No,151487,Philadelphia,0,12,23,0,0.19920000000000002,0,112943.0,292.0
2013-12-24,28,329,22.51,No,104938,Philadelphia,1,12,24,0,0.22510000000000002,0,120258.0,292.0
2013-12-25,0,0,0.0,No,0,Philadelphia,2,12,25,0,0.0,0,117331.0,394.0
2013-12-26,47,669,17.65,No,132462,Philadelphia,3,12,26,0,0.1765,0,135283.0,352.0
2013-12-27,50,437,20.56,No,97911,Philadelphia,4,12,27,0,0.20559999999999998,0,121315.0,496.0
2013-12-28,40,572,17.78,No,120220,Philadelphia,5,12,28,1,0.1778,0,136778.0,719.0
2013-12-29,35,456,22.68,No,103940,Philadelphia,6,12,29,1,0.2268,0,146999.0,747.0
2013-12-30,29,544,16.09,No,124161,Philadelphia,0,12,30,0,0.1609,0,151487.0,668.0
2013-12-31,29,428,17.68,No,107762,Philadelphia,1,12,31,0,0.17679999999999998,0,104938.0,329.0
2014-01-01,20,251,20.35,No,68144,Philadelphia,2,1,1,0,0.20350000000000001,0,0.0,0.0
2014-01-02,31,279,18.13,No,102768,Philadelphia,3,1,2,0,0.1813,0,132462.0,669.0
2014-01-03,34,284,13.3,No,96437,Philadelphia,4,1,3,0,0.133,0,97911.0,437.0
2014-01-04,32,348,21.24,No,91232,Philadelphia,5,1,4,1,0.21239999999999998,0,120220.0,572.0
2014-01-05,30,219,18.99,No,78289,Philadelphia,6,1,5,1,0.18989999999999999,0,103940.0,456.0
2014-01-06,20,154,22.18,No,70490,Philadelphia,0,1,6,0,0.2218,0,124161.0,544.0
2014-01-07,21,149,19.35,No,80779,Philadelphia,1,1,7,0,0.1935,0,107762.0,428.0
2014-01-08,21,154,19.65,No,64433,Philadelphia,2,1,8,0,0.19649999999999998,0,68144.0,251.0
2014-01-09,32,163,17.65,No,79258,Philadelphia,3,1,9,0,0.1765,0,102768.0,279.0
2014-01-10,34,200,16.45,No,88518,Philadelphia,4,1,10,0,0.16449999999999998,0,96437.0,284.0
2014-01-11,46,294,16.68,No,87469,Philadelphia,5,1,11,1,0.1668,0,91232.0,348.0
2014-01-12,33,233,19.49,No,88838,Philadelphia,6,1,12,1,0.1949,0,78289.0,219.0
2014-01-13,21,135,14.27,No,76117,Philadelphia,0,1,13,0,0.1427,0,70490.0,154.0
2014-01-14,18,150,18.06,No,93415,Philadelphia,1,1,14,0,0.18059999999999998,0,80779.0,149.0
2014-01-15,21,150,15.94,No,67407,Philadelphia,2,1,15,0,0.1594,0,64433.0,154.0
2014-01-16,36,150,18.26,No,81535,Philadelphia,3,1,16,0,0.1826,0,79258.0,163.0
2014-01-17,24,167,16.7,No,62127,Philadelphia,4,1,17,0,0.16699999999999998,0,88518.0,200.0
2014-01-18,63,1124,17.87,Yes,130440,Philadelphia,5,1,18,1,0.1787,1,87469.0,294.0
2014-01-19,58,756,18.02,Yes,90582,Philadelphia,6,1,19,1,0.1802,1,88838.0,233.0
2014-01-20,51,676,19.41,Yes,88217,Philadelphia,0,1,20,0,0.1941,1,76117.0,135.0
2014-01-21,17,122,13.5,No,72897,Philadelphia,1,1,21,0,0.135,0,93415.0,150.0
2014-01-22,16,140,16.01,No,68068,Philadelphia,2,1,22,0,0.16010000000000002,0,67407.0,150.0
2014-01-23,37,126,13.16,No,63701,Philadelphia,3,1,23,0,0.1316,0,81535.0,150.0
2014-01-24,33,201,14.9,No,55694,Philadelphia,4,1,24,0,0.149,0,62127.0,167.0
2014-01-25,28,271,14.39,No,68986,Philadelphia,5,1,25,1,0.1439,0,130440.0,1124.0
2014-01-26,31,248,12.61,No,68500,Philadelphia,6,1,26,1,0.1261,0,90582.0,756.0
2014-01-27,18,122,17.63,No,56580,Philadelphia,0,1,27,0,0.17629999999999998,0,88217.0,676.0
2014-01-28,32,135,10.7,No,59124,Philadelphia,1,1,28,0,0.107,0,72897.0,122.0
2014-01-29,16,135,15.42,No,53535,Philadelphia,2,1,29,0,0.1542,0,68068.0,140.0
2014-01-30,32,131,13.09,No,42290,Philadelphia,3,1,30,0,0.1309,0,63701.0,126.0
2014-01-31,31,150,7.45,No,55382,Philadelphia,4,1,31,0,0.0745,0,55694.0,201.0
2014-02-01,32,267,10.19,No,63565,Philadelphia,5,2,1,1,0.10189999999999999,0,68986.0,271.0
2014-02-02,33,150,10.72,No,47161,Philadelphia,6,2,2,1,0.1072,0,68500.0,248.0
2014-02-03,20,122,5.98,No,59616,Philadelphia,0,2,3,0,0.059800000000000006,0,56580.0,122.0
2014-02-04,22,85,10.2,No,47236,Philadelphia,1,2,4,0,0.102,0,59124.0,135.0
2014-02-05,20,98,8.57,No,49231,Philadelphia,2,2,5,0,0.0857,0,53535.0,135.0
2014-02-06,30,108,11.39,No,49080,Philadelphia,3,2,6,0,0.1139,0,42290.0,131.0
2014-02-07,27,173,12.12,No,63110,Philadelphia,4,2,7,0,0.12119999999999999,0,55382.0,150.0
2014-02-08,62,323,11.92,No,68709,Philadelphia,5,2,8,1,0.1192,0,63565.0,267.0
2014-02-09,33,230,9.29,No,72905,Philadelphia,6,2,9,1,0.0929,0,47161.0,150.0
2014-02-10,27,117,6.27,No,51029,Philadelphia,0,2,10,0,0.06269999999999999,0,59616.0,122.0
2014-02-11,17,150,11.43,No,50004,Philadelphia,1,2,11,0,0.1143,0,47236.0,85.0
2014-02-12,23,160,12.07,No,51667,Philadelphia,2,2,12,0,0.1207,0,49231.0,98.0
2014-02-13,32,211,8.29,No,64247,Philadelphia,3,2,13,0,0.08289999999999999,0,49080.0,108.0
2014-02-14,33,281,8.6,No,50115,Philadelphia,4,2,14,0,0.086,0,63110.0,173.0
2014-02-15,102,1046,13.8,Yes,130963,Philadelphia,5,2,15,1,0.138,1,68709.0,323.0
2014-02-16,99,925,12.14,Yes,108253,Philadelphia,6,2,16,1,0.12140000000000001,1,72905.0,230.0
2014-02-17,66,713,10.53,Yes,90446,Philadelphia,0,2,17,0,0.10529999999999999,1,51029.0,117.0
2014-02-18,24,108,10.48,No,51090,Philadelphia,1,2,18,0,0.1048,0,50004.0,150.0
2014-02-19,22,141,11.01,No,46273,Philadelphia,2,2,19,0,0.1101,0,51667.0,160.0
2014-02-20,32,113,13.76,No,54298,Philadelphia,3,2,20,0,0.1376,0,64247.0,211.0
2014-02-21,43,151,12.96,No,53338,Philadelphia,4,2,21,0,0.12960000000000002,0,50115.0,281.0
2014-02-22,39,272,10.31,No,58040,Philadelphia,5,2,22,1,0.10310000000000001,0,130963.0,1046.0
2014-02-23,32,183,8.37,No,39371,Philadelphia,6,2,23,1,0.0837,0,108253.0,925.0
2014-02-24,19,98,8.94,No,48786,Philadelphia,0,2,24,0,0.0894,0,90446.0,713.0
2014-02-25,22,108,11.61,No,51603,Philadelphia,1,2,25,0,0.1161,0,51090.0,108.0
2014-02-26,16,113,11.26,No,53945,Philadelphia,2,2,26,0,0.11259999999999999,0,46273.0,141.0
2014-02-27,25,104,7.89,No,47358,Philadelphia,3,2,27,0,0.0789,0,54298.0,113.0
2014-02-28,26,136,7.25,No,60434,Philadelphia,4,2,28,0,0.0725,0,53338.0,151.0
2014-03-01,39,235,8.56,No,60828,Philadelphia,5,3,1,1,0.08560000000000001,0,58040.0,272.0
2014-03-02,31,188,6.42,No,65313,Philadelphia,6,3,2,1,0.0642,0,39371.0,183.0
2014-03-03,21,113,8.6,No,61518,Philadelphia,0,3,3,0,0.086,0,48786.0,98.0
